0.0053140 3.12078884710849E+001 5.74506943347205E+003
0.0210792 1.17913759134656E+002 5.58075636783593E+003
0.0467942 2.42163704423614E+002 5.32619663523188E+003
0.0817065 3.81575720401396E+002 5.00526745818195E+003
0.1249105 5.15998059851232E+002 4.64354305540711E+003
0.1754417 6.31443440923917E+002 4.26424672958170E+003
0.2323515 7.20843335192417E+002 3.88594109351734E+003
0.2947571 7.82738875595048E+002 3.52186907451477E+003
0.3618673 8.19276786455582E+002 3.18040517225022E+003
0.4329916 8.34401201321936E+002 2.86602318008597E+003
0.5075377 8.32577822966745E+002 2.58036581353962E+003
0.5850032 8.18047564757633E+002 2.32318576300892E+003
0.6649650 7.94473720690843E+002 2.09308095230776E+003
0.7470680 7.64835379032763E+002 1.88802130879053E+003
0.8310139 7.31454107347895E+002 1.70570586199457E+003
0.9165527 6.96079793239711E+002 1.54378717603986E+003
1.0034738 6.59993917309153E+002 1.40000555956872E+003
1.0915995 6.24108796614182E+002 1.27226161266868E+003
1.1807797 5.89053510377229E+002 1.15864848688911E+003
1.2708868 5.55244707679563E+002 1.05746130907947E+003
1.3618115 5.22942224317799E+002 9.67190985631593E+002
1.4534610 4.92291926148673E+002 8.86510555856724E+002
1.5457546 4.63358684394552E+002 8.14259468789725E+002
1.6386236 4.36150174403535E+002 7.49424298443194E+002
1.7320075 4.10635421910330E+002 6.91122663896228E+002
1.8258543 3.86757511306419E+002 6.38585789855931E+002
1.9201186 3.64443347928901E+002 5.91144233993046E+002
2.0147601 3.43610652389335E+002 5.48214989446737E+002
2.1097440 3.24172453518438E+002 5.09289139145592E+002
2.2050388 3.06040875999810E+002 4.73922588636251E+002
2.3006174 2.89129124200654E+002 4.41726649677738E+002
2.3964555 2.73353171396461E+002 4.12360809299685E+002
2.4925310 2.58632833980484E+002 3.85526412784636E+002
2.5888248 2.44892086150527E+002 3.60960608063617E+002
2.6853193 2.32059627989709E+002 3.38432067159661E+002
2.7819988 2.20068737454767E+002 3.17736445394902E+002
2.8788497 2.08857328442775E+002 2.98693039306237E+002
2.9758588 1.98367881756065E+002 2.81141861102729E+002
3.0730149 1.88547064056471E+002 2.64940711046840E+002
3.1703074 1.79345695852050E+002 2.49963256742152E+002
3.2677268 1.70718333134674E+002 2.36096806382394E+002
3.3652646 1.62623106042990E+002 2.23240782011983E+002
3.4629133 1.55021405108881E+002 2.11305166293918E+002
3.5606650 1.47877776835061E+002 2.00209460992955E+002
3.6585133 1.41159470269684E+002 1.89881247210840E+002
3.7564523 1.34836360867233E+002 1.80255460536449E+002
3.8544764 1.28880703820325E+002 1.71273498085561E+002
3.9525810 1.23266913192070E+002 1.62882451406643E+002
4.0507604 1.17971486786684E+002 1.55034626293354E+002
4.1490108 1.12972679059610E+002 1.47686744319098E+002
4.2473280 1.08250456344519E+002 1.40799614769204E+002
