0.0053140 3.18994085208163E+001 5.80933453899576E+003
0.0210792 1.20488616848788E+002 5.64252732080455E+003
0.0467942 2.47330155209505E+002 5.38415465468502E+003
0.0817065 3.89471886868839E+002 5.05851014753375E+003
0.1249105 5.26296675816320E+002 4.69159946625157E+003
0.1754417 6.43548562708113E+002 4.30701929914600E+003
0.2323515 7.34079909278360E+002 3.92361080855630E+003
0.2947571 7.96483438692911E+002 3.55479601712980E+003
0.3618673 8.33022921290834E+002 3.20904396964154E+003
0.4329916 8.47776388439375E+002 2.89086054385417E+003
0.5075377 8.45332460056576E+002 2.60187953211548E+003
0.5850032 8.30032237442901E+002 2.34182087886969E+003
0.6649650 8.05614448069684E+002 2.10923818485032E+003
0.7470680 7.75111559298673E+002 1.90205340625779E+003
0.8310139 7.40880816452060E+002 1.71791868398380E+003
0.9165527 7.04694470653616E+002 1.55444326919455E+003
1.0034738 6.67846816711791E+002 1.40932883616835E+003
1.0915995 6.31256397809235E+002 1.28044229272177E+003
1.1807797 5.95554135148088E+002 1.16584783546702E+003
1.2708868 5.61155726209053E+002 1.06381595569696E+003
1.3618115 5.28318365359063E+002 9.72816726226903E+002
1.4534610 4.97184338250657E+002 8.91505631827300E+002
1.5457546 4.67814503786394E+002 8.18707367321778E+002
1.6386236 4.40212407126741E+002 7.53396105598789E+002
1.7320075 4.14343035129085E+002 6.94679048841781E+002
1.8258543 3.90145636085001E+002 6.41778656548427E+002
1.9201186 3.67543548649881E+002 5.94018103201567E+002
2.0147601 3.46451225574609E+002 5.50808153329017E+002
2.1097440 3.26778727067254E+002 5.11634619775011E+002
2.2050388 3.08435504617278E+002 4.76048943316860E+002
2.3006174 2.91332363995657E+002 4.43658640367924E+002
2.3964555 2.75383135496324E+002 4.14119965034323E+002
2.4925310 2.60505726663656E+002 3.87131502665721E+002
2.5888248 2.46622411611115E+002 3.62428036469972E+002
2.6853193 2.33660380410856E+002 3.39776209605890E+002
2.7819988 2.21551568299431E+002 3.18969930138088E+002
2.8788497 2.10232696223249E+002 2.99826986845096E+002
2.9758588 1.99645185514676E+002 2.82186088141236E+002
3.0730149 1.89734759891363E+002 2.65903902623450E+002
3.1703074 1.80451401739389E+002 2.50853114716157E+002
3.2677268 1.71748920136096E+002 2.36920175180131E+002
3.3652646 1.63584779702984E+002 2.24003757177851E+002
3.4629133 1.55919776907399E+002 2.12013187389155E+002
3.5606650 1.48717928506870E+002 2.00867392641356E+002
3.6585133 1.41946008996942E+002 1.90493447643786E+002
3.7564523 1.35573469263174E+002 1.80825841903418E+002
3.8544764 1.29572183933761E+002 1.71805578551367E+002
3.9525810 1.23916225336211E+002 1.63379400299456E+002
4.0507604 1.18581784772025E+002 1.55499304088897E+002
4.1490108 1.13546840364081E+002 1.48121736623455E+002
4.2473280 1.08791109704245E+002 1.41207262681577E+002
4.3457083 1.04295878318719E+002 1.34720088234515E+002
4.4441489 1.00043848314219E+002 1.28627648742788E+002
4.5426454 9.60190979389771E+001 1.22900384961605E+002
4.6411954 9.22068500771012E+001 1.17511269597605E+002
4.7397961 8.85934540194114E+001 1.12435660235784E+002
4.8384450 8.51662730037986E+001 1.07651034345413E+002
4.9371399 8.19135855184900E+001 1.03136759580706E+002
5.0358779 7.88245702539061E+001 9.88739928158349E+001
5.1346571 7.58891435594881E+001 9.48453855844141E+001
5.2334756 7.30979587847219E+001 9.10350236227996E+001
5.3323316 7.04423324392620E+001 8.74282726709723E+001
5.4312238 6.79141795505617E+001 8.40116444255167E+001
5.5301496 6.55060129791355E+001 8.07727548567135E+001
5.6291079 6.32108270171474E+001 7.77001314609811E+001
5.7280973 6.10221058384588E+001 7.47831937992953E+001
5.8271164 5.89337742555109E+001 7.20121598469186E+001
5.9261644 5.69401546717491E+001 6.93779644320472E+001
6.0252392 5.50359737412339E+001 6.68722462796727E+001
6.1243401 5.32162770483616E+001 6.44872162040952E+001
6.2234659 5.14764415909281E+001 6.22156568471254E+001
6.3226158 4.98121422350843E+001 6.00508635128928E+001
6.4217891 4.82193224215758E+001 5.79865925892779E+001
6.5209840 4.66942041209895E+001 5.60170623448955E+001
6.6202001 4.52332238314259E+001 5.41368592949045E+001
6.7194366 4.38330463003177E+001 5.23409465276121E+001
6.8186927 4.24905411359729E+001 5.06246249463226E+001
6.9179682 4.12027624014230E+001 4.89834994696828E+001
7.0172613 3.99669596505081E+001 4.74134861105411E+001
7.1165720 3.87805288718763E+001 4.59107432535463E+001
7.2158999 3.76410206824272E+001 4.44716766425503E+001
7.3152432 3.65461502608976E+001 4.30929467110631E+001
7.4146030 3.54937295402613E+001 4.17713785393528E+001
7.5139770 3.44817361559769E+001 4.05040445305177E+001
7.6133666 3.35082248198246E+001 3.92881493799924E+001
7.7127702 3.25713882187526E+001 3.81211030567784E+001
7.8121865 3.16695194158551E+001 3.70004705586658E+001
7.9116168 3.08009810679103E+001 3.59239310083456E+001
8.0110589 2.99642587598920E+001 3.48893413400754E+001
8.1105143 2.91578890286989E+001 3.38946447806275E+001
8.2099815 2.83805107429547E+001 3.29379323541853E+001
8.3094593 2.76308350468988E+001 3.20174037372449E+001
8.4089492 2.69076206261749E+001 3.11313352405828E+001
8.5084489 2.62097189101040E+001 3.02781336805553E+001
8.6079599 2.55360149182200E+001 2.94562624474078E+001
8.7074812 2.48854708020155E+001 2.86642934564590E+001
8.8070112 2.42571014748537E+001 2.79008760811089E+001
8.9065517 2.36499544498890E+001 2.71647116125336E+001
9.0061006 2.30631483181006E+001 2.64545989515700E+001
9.1056593 2.24958236175037E+001 2.57693740945657E+001
9.2052267 2.19471799079706E+001 2.51079541724809E+001
9.3048016 2.14164557619155E+001 2.44693123991734E+001
9.4043856 2.09029121205590E+001 2.38524573665780E+001
9.5039766 2.04058651994241E+001 2.32564719437249E+001
9.6035763 1.99246452961782E+001 2.26804631749847E+001
9.7031836 1.94586285125534E+001 2.21235997721791E+001
9.8027972 1.90072201418204E+001 2.15850916328828E+001
9.9024188 1.85698407761091E+001 2.10641728208074E+001
10.0020464 1.81459545785244E+001 2.05601348231794E+001
10.1016817 1.77350344541808E+001 2.00722846503818E+001
10.2013235 1.73365893236980E+001 1.95999769017893E+001
10.3009707 1.69501501938072E+001 1.91425968177945E+001
10.4006251 1.65752584467590E+001 1.86995461201718E+001
10.5002846 1.62114902447064E+001 1.82702715742714E+001
10.5999509 1.58584268560152E+001 1.78542296335336E+001
10.6996230 1.55156782156716E+001 1.74509139940987E+001
10.7992996 1.51828711420798E+001 1.70598414219850E+001
10.8989827 1.48596393795311E+001 1.66805398485968E+001
10.9986702 1.45456447600422E+001 1.63125730127606E+001
11.0983637 1.42405517468634E+001 1.59555103889518E+001
11.1980623 1.39440478812218E+001 1.56089509768085E+001
11.2977649 1.36558337353261E+001 1.52725113378380E+001
11.3974732 1.33756143794265E+001 1.49458154942055E+001
11.4971853 1.31031178130179E+001 1.46285162849117E+001
11.5969029 1.28380729885015E+001 1.43202696038203E+001
11.6966250 1.25802276346233E+001 1.40207550331510E+001
11.7963505 1.23293396284010E+001 1.37296656609356E+001
11.8960812 1.20851696317888E+001 1.34466994397004E+001
11.9958151 1.18474972128746E+001 1.31715777766984E+001
12.0955540 1.16161017644487E+001 1.29040233200374E+001
12.1952970 1.13907781068931E+001 1.26437779346440E+001
12.2950428 1.11713290304683E+001 1.23905939705896E+001
12.3947934 1.09575589011382E+001 1.21442268166961E+001
12.4945468 1.07492878187596E+001 1.19044511521608E+001
12.5943047 1.05463349613414E+001 1.16710416782315E+001
12.6940662 1.03485322996297E+001 1.14437888460579E+001
12.7938302 1.01557181128384E+001 1.12224913186941E+001
12.8935986 9.96773140426732E+000 1.10069495123614E+001
12.9933693 9.78442438394685E+000 1.07969798619477E+001
13.0931443 9.60564785906536E+000 1.05923980166473E+001
13.1929224 9.43126333555673E+000 1.03930326573118E+001
13.2927027 9.26113734968568E+000 1.01987189491900E+001
13.3924871 9.09513656542666E+000 1.00092929067198E+001
13.4922734 8.93313882074714E+000 9.82460396479327E+000
